NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CELLULAR RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0071346	CELLULAR RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0071346		76	0.3836369	1.2752135	0.09589041	0.46554288	1.0	3738	tags=49%, list=29%, signal=68%	
REGULATION OF COLLAGEN METABOLIC PROCESS%GOBP%GO:0010712	REGULATION OF COLLAGEN METABOLIC PROCESS%GOBP%GO:0010712		16	0.50457007	1.2751777	0.18333334	0.46504962	1.0	2455	tags=38%, list=19%, signal=46%	
MAINTENANCE OF LOCATION%GOBP%GO:0051235	MAINTENANCE OF LOCATION%GOBP%GO:0051235		106	0.34785688	1.2751493	0.08	0.4646015	1.0	1640	tags=23%, list=13%, signal=26%	
NEGATIVE REGULATION OF I-KAPPAB KINASE/NF-KAPPAB SIGNALING%GOBP%GO:0043124	NEGATIVE REGULATION OF I-KAPPAB KINASE/NF-KAPPAB SIGNALING%GOBP%GO:0043124		31	0.4334054	1.2749193	0.1369863	0.4649186	1.0	1529	tags=23%, list=12%, signal=26%	
TETRAPYRROLE BIOSYNTHETIC PROCESS%GOBP%GO:0033014	TETRAPYRROLE BIOSYNTHETIC PROCESS%GOBP%GO:0033014		19	0.5003402	1.2747037	0.15151516	0.4648605	1.0	2550	tags=37%, list=20%, signal=46%	
PID_NCADHERIN_PATHWAY%MSIGDB_C2%PID_NCADHERIN_PATHWAY	PID_NCADHERIN_PATHWAY%MSIGDB_C2%PID_NCADHERIN_PATHWAY		20	0.5109276	1.2745582	0.11111111	0.46470156	1.0	2037	tags=35%, list=16%, signal=42%	
RHO GTPASE EFFECTORS%REACTOME%R-HSA-195258.4	RHO GTPASE EFFECTORS%REACTOME%R-HSA-195258.4		197	0.3390828	1.2741734	0.07058824	0.46521676	1.0	3340	tags=37%, list=26%, signal=49%	
PURINERGIC SIGNALING IN LEISHMANIASIS INFECTION%REACTOME%R-HSA-9660826.1	PURINERGIC SIGNALING IN LEISHMANIASIS INFECTION%REACTOME%R-HSA-9660826.1		16	0.505011	1.2740428	0.19672132	0.4651246	1.0	2459	tags=38%, list=19%, signal=46%	
MAINTENANCE OF PROTEIN LOCATION IN CELL%GOBP%GO:0032507	MAINTENANCE OF PROTEIN LOCATION IN CELL%GOBP%GO:0032507		51	0.41541246	1.2740176	0.104477614	0.46470135	1.0	1831	tags=25%, list=14%, signal=30%	
REGULATION OF SYSTEM PROCESS%GOBP%GO:0044057	REGULATION OF SYSTEM PROCESS%GOBP%GO:0044057		177	0.32836595	1.2737296	0.061728396	0.4649065	1.0	2310	tags=27%, list=18%, signal=32%	
NEGATIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901343	NEGATIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901343		65	0.39251718	1.2733628	0.12328767	0.4653322	1.0	2154	tags=34%, list=17%, signal=40%	
CELLULAR RESPONSE TO INTERLEUKIN-12%GOBP%GO:0071349	CELLULAR RESPONSE TO INTERLEUKIN-12%GOBP%GO:0071349		40	0.42909947	1.2731969	0.10294118	0.46523914	1.0	2400	tags=35%, list=19%, signal=43%	
NEUTRAL LIPID METABOLIC PROCESS%GOBP%GO:0006638	NEUTRAL LIPID METABOLIC PROCESS%GOBP%GO:0006638		41	0.44580418	1.2731196	0.1369863	0.46491715	1.0	1640	tags=20%, list=13%, signal=22%	
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA INTEGRITY CHECKPOINT%GOBP%GO:1902403	SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA INTEGRITY CHECKPOINT%GOBP%GO:1902403		49	0.39179003	1.2728173	0.15151516	0.46540484	1.0	643	tags=10%, list=5%, signal=11%	
DNA INTEGRITY CHECKPOINT%GOBP%GO:0031570	DNA INTEGRITY CHECKPOINT%GOBP%GO:0031570		109	0.3564148	1.272593	0.05	0.46537897	1.0	2845	tags=25%, list=22%, signal=32%	
RESPONSE TO INTERLEUKIN-12%GOBP%GO:0070671	RESPONSE TO INTERLEUKIN-12%GOBP%GO:0070671		40	0.42909947	1.2720462	0.17142858	0.4664776	1.0	2400	tags=35%, list=19%, signal=43%	
DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648	DICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0043648		56	0.39810967	1.2714432	0.13043478	0.46771935	1.0	2191	tags=21%, list=17%, signal=26%	
NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945	NEGATIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032945		29	0.44651866	1.2711884	0.092307694	0.46783292	1.0	2329	tags=34%, list=18%, signal=42%	
MAINTENANCE OF LOCATION IN CELL%GOBP%GO:0051651	MAINTENANCE OF LOCATION IN CELL%GOBP%GO:0051651		62	0.39145672	1.2710354	0.08219178	0.46785933	1.0	1831	tags=24%, list=14%, signal=28%	
VITAMIN METABOLIC PROCESS%GOBP%GO:0006766	VITAMIN METABOLIC PROCESS%GOBP%GO:0006766		76	0.375218	1.2709305	0.0945946	0.4676565	1.0	958	tags=14%, list=7%, signal=16%	
ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054	ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054		169	0.32704526	1.2706469	0.077922076	0.46805197	1.0	2438	tags=25%, list=19%, signal=31%	
REGULATION OF ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050854	REGULATION OF ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050854		37	0.44802618	1.2705891	0.15254237	0.46764246	1.0	2480	tags=30%, list=19%, signal=37%	
RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME%R-HSA-5693568.1	RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME%R-HSA-5693568.1		25	0.4550222	1.270076	0.12698413	0.46850556	1.0	2904	tags=40%, list=23%, signal=52%	
ER-NUCLEUS SIGNALING PATHWAY%GOBP%GO:0006984	ER-NUCLEUS SIGNALING PATHWAY%GOBP%GO:0006984		28	0.43372595	1.2699351	0.125	0.46832386	1.0	1599	tags=25%, list=12%, signal=28%	
CLASS A 1 (RHODOPSIN-LIKE RECEPTORS)%REACTOME%R-HSA-373076.8	CLASS A 1 (RHODOPSIN-LIKE RECEPTORS)%REACTOME%R-HSA-373076.8		60	0.41518375	1.2695946	0.13636364	0.4687819	1.0	2455	tags=40%, list=19%, signal=49%	
PROTEIN POLYMERIZATION%GOBP%GO:0051258	PROTEIN POLYMERIZATION%GOBP%GO:0051258		67	0.38659075	1.2692466	0.08108108	0.46944547	1.0	3093	tags=37%, list=24%, signal=49%	
TCR SIGNALING%REACTOME%R-HSA-202403.5	TCR SIGNALING%REACTOME%R-HSA-202403.5		100	0.3586002	1.2689822	0.07692308	0.46958718	1.0	2874	tags=30%, list=22%, signal=38%	
HOMOPHILIC CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES%GOBP%GO:0007156	HOMOPHILIC CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES%GOBP%GO:0007156		32	0.44202867	1.2686931	0.13432837	0.47005278	1.0	1894	tags=25%, list=15%, signal=29%	
REGULATION OF JAK-STAT CASCADE%GOBP%GO:0046425	REGULATION OF JAK-STAT CASCADE%GOBP%GO:0046425		56	0.38459387	1.2686534	0.10666667	0.46965498	1.0	2480	tags=29%, list=19%, signal=35%	
EPHA FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA FORWARD SIGNALING	EPHA FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA FORWARD SIGNALING		23	0.4679559	1.2683697	0.15517241	0.4699914	1.0	4418	tags=61%, list=34%, signal=93%	
RESOLUTION OF D-LOOP STRUCTURES%REACTOME%R-HSA-5693537.1	RESOLUTION OF D-LOOP STRUCTURES%REACTOME%R-HSA-5693537.1		25	0.4550222	1.2679112	0.12676056	0.4708645	1.0	2904	tags=40%, list=23%, signal=52%	
NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672	NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050672		29	0.44651866	1.2676796	0.15	0.47099483	1.0	2329	tags=34%, list=18%, signal=42%	
CELLULAR RESPONSE TO UV%GOBP%GO:0034644	CELLULAR RESPONSE TO UV%GOBP%GO:0034644		66	0.40116933	1.2674853	0.078947365	0.47089836	1.0	2547	tags=26%, list=20%, signal=32%	
PID_UPA_UPAR_PATHWAY%MSIGDB_C2%PID_UPA_UPAR_PATHWAY	PID_UPA_UPAR_PATHWAY%MSIGDB_C2%PID_UPA_UPAR_PATHWAY		16	0.52302897	1.2670634	0.18644068	0.4716832	1.0	2372	tags=50%, list=18%, signal=61%	
PHOSPHATIDIC ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006654	PHOSPHATIDIC ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006654		32	0.44494015	1.2670057	0.14285715	0.471329	1.0	931	tags=16%, list=7%, signal=17%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206		31	0.45044878	1.2669113	0.18644068	0.47105086	1.0	2593	tags=39%, list=20%, signal=48%	
SIGNAL RELEASE%GOBP%GO:0023061	SIGNAL RELEASE%GOBP%GO:0023061		49	0.4128873	1.2666674	0.19480519	0.47127524	1.0	2352	tags=27%, list=18%, signal=32%	
NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680	NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680		62	0.3837799	1.266418	0.125	0.4714564	1.0	2706	tags=34%, list=21%, signal=43%	
RETROGRADE VESICLE-MEDIATED TRANSPORT, GOLGI TO ER%GOBP%GO:0006890	RETROGRADE VESICLE-MEDIATED TRANSPORT, GOLGI TO ER%GOBP%GO:0006890		76	0.38130525	1.2659618	0.07692308	0.4722788	1.0	1797	tags=29%, list=14%, signal=33%	
BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME DATABASE ID RELEASE 75%2173782	BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME DATABASE ID RELEASE 75%2173782		18	0.51583844	1.2659037	0.20967741	0.47189465	1.0	1599	tags=39%, list=12%, signal=44%	
REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901796	REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901796		164	0.3426145	1.2654719	0.05952381	0.47266242	1.0	1269	tags=15%, list=10%, signal=16%	
REGULATION OF HORMONE SECRETION%GOBP%GO:0046883	REGULATION OF HORMONE SECRETION%GOBP%GO:0046883		82	0.37216952	1.2653159	0.057142857	0.47257558	1.0	2352	tags=27%, list=18%, signal=33%	
REGULATION OF CELLULAR COMPONENT SIZE%GOBP%GO:0032535	REGULATION OF CELLULAR COMPONENT SIZE%GOBP%GO:0032535		199	0.33321312	1.2652867	0.05882353	0.4721918	1.0	2565	tags=29%, list=20%, signal=36%	
CANNABINOID RECEPTOR SIGNALING%WIKIPATHWAYS_20210210%WP3869%HOMO SAPIENS	CANNABINOID RECEPTOR SIGNALING%WIKIPATHWAYS_20210210%WP3869%HOMO SAPIENS		15	0.5110315	1.2649885	0.10169491	0.47238207	1.0	1171	tags=27%, list=9%, signal=29%	
KERATAN SULFATE KERATIN METABOLISM%REACTOME%R-HSA-1638074.1	KERATAN SULFATE KERATIN METABOLISM%REACTOME%R-HSA-1638074.1		24	0.49609506	1.2643743	0.09859155	0.47373945	1.0	2112	tags=42%, list=16%, signal=50%	
POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034767	POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0034767		69	0.38497007	1.264175	0.118421055	0.47380105	1.0	2130	tags=29%, list=17%, signal=35%	
NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009124	NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009124		48	0.41008073	1.2641088	0.11764706	0.47349164	1.0	2681	tags=33%, list=21%, signal=42%	
NEGATIVE REGULATION OF VIRAL TRANSCRIPTION%GOBP%GO:0032897	NEGATIVE REGULATION OF VIRAL TRANSCRIPTION%GOBP%GO:0032897		22	0.47082698	1.2636803	0.12676056	0.47427085	1.0	2360	tags=36%, list=18%, signal=44%	
NEGATIVE REGULATION OF CELLULAR COMPONENT MOVEMENT%GOBP%GO:0051271	NEGATIVE REGULATION OF CELLULAR COMPONENT MOVEMENT%GOBP%GO:0051271		169	0.33352986	1.2635621	0.101265825	0.47408915	1.0	1621	tags=21%, list=13%, signal=23%	
ATP GENERATION FROM ADP%GOBP%GO:0006757	ATP GENERATION FROM ADP%GOBP%GO:0006757		23	0.47458625	1.2633723	0.15	0.47402498	1.0	2593	tags=43%, list=20%, signal=54%	
PID_CASPASE_PATHWAY%MSIGDB_C2%PID_CASPASE_PATHWAY	PID_CASPASE_PATHWAY%MSIGDB_C2%PID_CASPASE_PATHWAY		35	0.42112705	1.2624933	0.2173913	0.47593227	1.0	3086	tags=34%, list=24%, signal=45%	
NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046	NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046		23	0.47733173	1.2620522	0.18181819	0.4766421	1.0	3243	tags=52%, list=25%, signal=70%	
METABOLISM OF COFACTORS%REACTOME DATABASE ID RELEASE 75%8978934	METABOLISM OF COFACTORS%REACTOME DATABASE ID RELEASE 75%8978934		18	0.47899088	1.2620325	0.17741935	0.47616333	1.0	1655	tags=28%, list=13%, signal=32%	
REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043405	REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043405		198	0.3441939	1.2612742	0.084337346	0.47771293	1.0	2380	tags=29%, list=18%, signal=35%	
CELL CHEMOTAXIS%GOBP%GO:0060326	CELL CHEMOTAXIS%GOBP%GO:0060326		78	0.38051853	1.2609831	0.10843374	0.4781143	1.0	2107	tags=31%, list=16%, signal=37%	
MAINTENANCE OF PROTEIN LOCATION%GOBP%GO:0045185	MAINTENANCE OF PROTEIN LOCATION%GOBP%GO:0045185		73	0.36910385	1.2608238	0.1388889	0.47810784	1.0	1620	tags=22%, list=13%, signal=25%	
REGULATION OF ACTION POTENTIAL%GOBP%GO:0098900	REGULATION OF ACTION POTENTIAL%GOBP%GO:0098900		34	0.4452301	1.2607956	0.15714286	0.4777031	1.0	2011	tags=32%, list=16%, signal=38%	
POSITIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001244	POSITIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001244		35	0.44059777	1.2604941	0.13636364	0.4778849	1.0	2845	tags=34%, list=22%, signal=44%	
POSITIVE REGULATION OF BLOOD CIRCULATION%GOBP%GO:1903524	POSITIVE REGULATION OF BLOOD CIRCULATION%GOBP%GO:1903524		15	0.5318184	1.2603283	0.2	0.47788918	1.0	2639	tags=53%, list=21%, signal=67%	
ENDOPLASMIC RETICULUM ORGANIZATION%GOBP%GO:0007029	ENDOPLASMIC RETICULUM ORGANIZATION%GOBP%GO:0007029		74	0.37243947	1.2585944	0.08	0.48207375	1.0	624	tags=15%, list=5%, signal=16%	
REGULATION OF RESPONSE TO OXIDATIVE STRESS%GOBP%GO:1902882	REGULATION OF RESPONSE TO OXIDATIVE STRESS%GOBP%GO:1902882		52	0.3780594	1.2582668	0.09375	0.48239806	1.0	3286	tags=33%, list=26%, signal=44%	
POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010718	POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010718		34	0.42557588	1.2580868	0.13513513	0.4824381	1.0	2866	tags=41%, list=22%, signal=53%	
REGULATION OF ACTIN DYNAMICS FOR PHAGOCYTIC CUP FORMATION%REACTOME DATABASE ID RELEASE 75%2029482	REGULATION OF ACTIN DYNAMICS FOR PHAGOCYTIC CUP FORMATION%REACTOME DATABASE ID RELEASE 75%2029482		54	0.37534672	1.2577422	0.10769231	0.4830412	1.0	2205	tags=28%, list=17%, signal=33%	
PID_NFAT_TFPATHWAY%MSIGDB_C2%PID_NFAT_TFPATHWAY	PID_NFAT_TFPATHWAY%MSIGDB_C2%PID_NFAT_TFPATHWAY		20	0.49986905	1.2574096	0.078125	0.4833713	1.0	3611	tags=60%, list=28%, signal=83%	
ESTABLISHMENT OF SPINDLE ORIENTATION%GOBP%GO:0051294	ESTABLISHMENT OF SPINDLE ORIENTATION%GOBP%GO:0051294		22	0.45799282	1.2572176	0.17391305	0.48346296	1.0	606	tags=18%, list=5%, signal=19%	
HEXOSE CATABOLIC PROCESS%GOBP%GO:0019320	HEXOSE CATABOLIC PROCESS%GOBP%GO:0019320		32	0.435897	1.2569047	0.14516129	0.4838846	1.0	2593	tags=41%, list=20%, signal=51%	
L-AMINO ACID TRANSPORT%GOBP%GO:0015807	L-AMINO ACID TRANSPORT%GOBP%GO:0015807		24	0.48682952	1.2568957	0.12307692	0.48342597	1.0	1049	tags=25%, list=8%, signal=27%	
ACTIN FILAMENT BUNDLE ASSEMBLY%GOBP%GO:0051017	ACTIN FILAMENT BUNDLE ASSEMBLY%GOBP%GO:0051017		43	0.42254162	1.2563763	0.121212125	0.48446926	1.0	1599	tags=30%, list=12%, signal=34%	
NEGATIVE REGULATION OF RESPONSE TO OXIDATIVE STRESS%GOBP%GO:1902883	NEGATIVE REGULATION OF RESPONSE TO OXIDATIVE STRESS%GOBP%GO:1902883		29	0.4475943	1.2563505	0.14925373	0.48406285	1.0	3001	tags=31%, list=23%, signal=40%	
PIGMENT GRANULE ORGANIZATION%GOBP%GO:0048753	PIGMENT GRANULE ORGANIZATION%GOBP%GO:0048753		23	0.46257326	1.2562248	0.18309858	0.48393586	1.0	2864	tags=35%, list=22%, signal=45%	
ERYTHROCYTE HOMEOSTASIS%GOBP%GO:0034101	ERYTHROCYTE HOMEOSTASIS%GOBP%GO:0034101		36	0.40922704	1.2560066	0.12328767	0.48397493	1.0	2018	tags=31%, list=16%, signal=36%	
HOST-PATHOGEN INTERACTION OF HUMAN CORONA VIRUSES - INTERFERON INDUCTION%WIKIPATHWAYS_20210210%WP4880%HOMO SAPIENS	HOST-PATHOGEN INTERACTION OF HUMAN CORONA VIRUSES - INTERFERON INDUCTION%WIKIPATHWAYS_20210210%WP4880%HOMO SAPIENS		32	0.41972828	1.2558236	0.19402985	0.48403478	1.0	3730	tags=47%, list=29%, signal=66%	
SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725	SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725		32	0.429339	1.2557337	0.18181819	0.48386794	1.0	547	tags=19%, list=4%, signal=20%	
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145		31	0.45044878	1.2542586	0.1641791	0.4875944	1.0	2593	tags=39%, list=20%, signal=48%	
EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:0097192	EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:0097192		17	0.4997177	1.2540078	0.11320755	0.48779422	1.0	3686	tags=41%, list=29%, signal=58%	
ENERGY METABOLISM%WIKIPATHWAYS_20210210%WP1541%HOMO SAPIENS	ENERGY METABOLISM%WIKIPATHWAYS_20210210%WP1541%HOMO SAPIENS		38	0.41404667	1.2540044	0.0952381	0.48730522	1.0	4094	tags=45%, list=32%, signal=65%	
P75NTR SIGNALS VIA NF-KB%REACTOME DATABASE ID RELEASE 75%193639	P75NTR SIGNALS VIA NF-KB%REACTOME DATABASE ID RELEASE 75%193639		15	0.494963	1.2535644	0.2173913	0.48819298	1.0	2228	tags=33%, list=17%, signal=40%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		42	0.41023922	1.2535436	0.13235295	0.48770458	1.0	2593	tags=33%, list=20%, signal=42%	
ACTIVATION OF PHOSPHOLIPASE C ACTIVITY%GOBP%GO:0007202	ACTIVATION OF PHOSPHOLIPASE C ACTIVITY%GOBP%GO:0007202		17	0.48529074	1.2534398	0.19444445	0.4874625	1.0	1533	tags=29%, list=12%, signal=33%	
ION CHANNEL TRANSPORT%REACTOME DATABASE ID RELEASE 75%983712	ION CHANNEL TRANSPORT%REACTOME DATABASE ID RELEASE 75%983712		110	0.3584271	1.2533101	0.051282052	0.48734456	1.0	2903	tags=35%, list=23%, signal=45%	
POSITIVE REGULATION OF CELL-MATRIX ADHESION%GOBP%GO:0001954	POSITIVE REGULATION OF CELL-MATRIX ADHESION%GOBP%GO:0001954		33	0.4282463	1.252919	0.1641791	0.48807544	1.0	2538	tags=33%, list=20%, signal=41%	
MITOTIC SPINDLE CHECKPOINT%GOBP%GO:0071174	MITOTIC SPINDLE CHECKPOINT%GOBP%GO:0071174		18	0.49155882	1.2523984	0.14285715	0.48923054	1.0	3243	tags=50%, list=25%, signal=67%	
POSITIVE REGULATION OF NEURON DEATH%GOBP%GO:1901216	POSITIVE REGULATION OF NEURON DEATH%GOBP%GO:1901216		39	0.4218411	1.2518266	0.14492753	0.49037772	1.0	3286	tags=46%, list=26%, signal=62%	
INTRACELLULAR STEROL TRANSPORT%GOBP%GO:0032366	INTRACELLULAR STEROL TRANSPORT%GOBP%GO:0032366		17	0.51061374	1.2516675	0.20634921	0.49021736	1.0	2598	tags=35%, list=20%, signal=44%	
CELLULAR RESPONSE TO TOXIC SUBSTANCE%GOBP%GO:0097237	CELLULAR RESPONSE TO TOXIC SUBSTANCE%GOBP%GO:0097237		63	0.3820904	1.2515289	0.12820514	0.49012756	1.0	3001	tags=35%, list=23%, signal=45%	
PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY	PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY		24	0.46374553	1.2514176	0.16923077	0.48991615	1.0	1271	tags=25%, list=10%, signal=28%	
PHOSPHATIDIC ACID METABOLIC PROCESS%GOBP%GO:0046473	PHOSPHATIDIC ACID METABOLIC PROCESS%GOBP%GO:0046473		33	0.44072023	1.2505107	0.18333334	0.49201292	1.0	931	tags=15%, list=7%, signal=16%	
NEUROMUSCULAR JUNCTION DEVELOPMENT%GOBP%GO:0007528	NEUROMUSCULAR JUNCTION DEVELOPMENT%GOBP%GO:0007528		18	0.47118297	1.2502868	0.15714286	0.4922554	1.0	2798	tags=28%, list=22%, signal=35%	
ROS AND RNS PRODUCTION IN PHAGOCYTES%REACTOME%R-HSA-1222556.9	ROS AND RNS PRODUCTION IN PHAGOCYTES%REACTOME%R-HSA-1222556.9		27	0.4797462	1.2496035	0.1369863	0.49398845	1.0	3154	tags=48%, list=25%, signal=64%	
REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032271	REGULATION OF PROTEIN POLYMERIZATION%GOBP%GO:0032271		134	0.3375783	1.2493715	0.12	0.4942192	1.0	2506	tags=28%, list=19%, signal=35%	
POSITIVE REGULATION OF LIPID TRANSPORT%GOBP%GO:0032370	POSITIVE REGULATION OF LIPID TRANSPORT%GOBP%GO:0032370		35	0.42106947	1.2491783	0.12903225	0.49435824	1.0	2107	tags=29%, list=16%, signal=34%	
RESPONSE TO CALCIUM ION%GOBP%GO:0051592	RESPONSE TO CALCIUM ION%GOBP%GO:0051592		62	0.37276596	1.2485266	0.171875	0.49567738	1.0	1581	tags=23%, list=12%, signal=26%	
NEGATIVE REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032873	NEGATIVE REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032873		35	0.42823964	1.2483302	0.20895523	0.4956437	1.0	2341	tags=31%, list=18%, signal=38%	
PEPTIDYL-TYROSINE MODIFICATION%GOBP%GO:0018212	PEPTIDYL-TYROSINE MODIFICATION%GOBP%GO:0018212		47	0.37772745	1.2483023	0.08695652	0.49523664	1.0	2619	tags=30%, list=20%, signal=37%	
NEGATIVE REGULATION OF CELL MOTILITY%GOBP%GO:2000146	NEGATIVE REGULATION OF CELL MOTILITY%GOBP%GO:2000146		150	0.33461478	1.2480128	0.085365854	0.49562767	1.0	1621	tags=20%, list=13%, signal=23%	
PEPTIDYL-S-DIACYLGLYCEROL-L-CYSTEINE BIOSYNTHETIC PROCESS FROM PEPTIDYL-CYSTEINE%GOBP%GO:0018231	PEPTIDYL-S-DIACYLGLYCEROL-L-CYSTEINE BIOSYNTHETIC PROCESS FROM PEPTIDYL-CYSTEINE%GOBP%GO:0018231		16	0.5113714	1.2478831	0.15384616	0.49544272	1.0	1738	tags=38%, list=14%, signal=43%	
INTERLEUKIN-37 SIGNALING%REACTOME DATABASE ID RELEASE 75%9008059	INTERLEUKIN-37 SIGNALING%REACTOME DATABASE ID RELEASE 75%9008059		17	0.5096234	1.2477953	0.1904762	0.4951374	1.0	2396	tags=47%, list=19%, signal=58%	
NEGATIVE REGULATION OF CELL ACTIVATION%GOBP%GO:0050866	NEGATIVE REGULATION OF CELL ACTIVATION%GOBP%GO:0050866		79	0.3844694	1.2477646	0.12	0.49472225	1.0	2563	tags=34%, list=20%, signal=42%	
REGULATION OF ACTIN FILAMENT POLYMERIZATION%GOBP%GO:0030833	REGULATION OF ACTIN FILAMENT POLYMERIZATION%GOBP%GO:0030833		95	0.37695843	1.2475907	0.12857144	0.49469036	1.0	3187	tags=40%, list=25%, signal=53%	
AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME%R-HSA-141444.2	AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME%R-HSA-141444.2		73	0.36376932	1.2474713	0.07042254	0.49458653	1.0	3315	tags=38%, list=26%, signal=51%	
REGULATION OF MEGAKARYOCYTE DIFFERENTIATION%GOBP%GO:0045652	REGULATION OF MEGAKARYOCYTE DIFFERENTIATION%GOBP%GO:0045652		39	0.4223662	1.2471113	0.14492753	0.49493462	1.0	3671	tags=44%, list=29%, signal=61%	
CELLULAR CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0044275	CELLULAR CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0044275		23	0.4690083	1.2470708	0.17460318	0.4945315	1.0	3310	tags=43%, list=26%, signal=58%	
REGULATION OF TRANSCRIPTION ELONGATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0034243	REGULATION OF TRANSCRIPTION ELONGATION FROM RNA POLYMERASE II PROMOTER%GOBP%GO:0034243		26	0.47167954	1.2465523	0.097222224	0.49563757	1.0	3349	tags=46%, list=26%, signal=62%	
